domain,file,symbol,layer,role,calls_internal,called_by_internal,delegation_depth,decision_count,statement_count,has_branching,has_persistence,has_error_handling,superset_of,chain
policies,deterministic_engine,DeterministicEngine.execute,L5,SUPERSET,deterministic_engine:DeterministicEngine._execute_function | intent:IntentEmitter.clear | intent:IntentEmitter.emit_all | ir_nodes:IRModule.get_function | ir_nodes:IRModule.get_functions_by_category | snapshot_engine:PolicySnapshotRegistry.list,policy_engine_driver:PolicyEngineDriver.activate_version | policy_engine_driver:PolicyEngineDriver.cap_temporal_events | policy_engine_driver:PolicyEngineDriver.compact_temporal_events | policy_engine_driver:PolicyEngineDriver.deactivate_all_versions | policy_engine_driver:PolicyEngineDriver.delete_old_temporal_events | policy_engine_driver:PolicyEngineDriver.fetch_active_policies_for_integrity | policy_engine_driver:PolicyEngineDriver.fetch_business_rules | policy_engine_driver:PolicyEngineDriver.fetch_conflicts | policy_engine_driver:PolicyEngineDriver.fetch_current_active_version | policy_engine_driver:PolicyEngineDriver.fetch_dependencies | policy_engine_driver:PolicyEngineDriver.fetch_dependency_edges | policy_engine_driver:PolicyEngineDriver.fetch_dependency_edges_with_type | policy_engine_driver:PolicyEngineDriver.fetch_ethical_constraints | policy_engine_driver:PolicyEngineDriver.fetch_ethical_constraints_for_integrity | policy_engine_driver:PolicyEngineDriver.fetch_policy_version_by_id | policy_engine_driver:PolicyEngineDriver.fetch_policy_version_by_id_or_version | policy_engine_driver:PolicyEngineDriver.fetch_policy_versions | policy_engine_driver:PolicyEngineDriver.fetch_provenance | policy_engine_driver:PolicyEngineDriver.fetch_risk_ceilings | policy_engine_driver:PolicyEngineDriver.fetch_safety_rules | policy_engine_driver:PolicyEngineDriver.fetch_temporal_metric_sum | policy_engine_driver:PolicyEngineDriver.fetch_temporal_policies | policy_engine_driver:PolicyEngineDriver.fetch_temporal_policies_for_integrity | policy_engine_driver:PolicyEngineDriver.fetch_temporal_policy_for_utilization | policy_engine_driver:PolicyEngineDriver.fetch_temporal_stats | policy_engine_driver:PolicyEngineDriver.fetch_temporal_storage_stats | policy_engine_driver:PolicyEngineDriver.fetch_unresolved_conflicts | policy_engine_driver:PolicyEngineDriver.fetch_version_for_rollback | policy_engine_driver:PolicyEngineDriver.fetch_violation_by_id | policy_engine_driver:PolicyEngineDriver.fetch_violations | policy_engine_driver:PolicyEngineDriver.insert_dependency | policy_engine_driver:PolicyEngineDriver.insert_evaluation | policy_engine_driver:PolicyEngineDriver.insert_policy_version | policy_engine_driver:PolicyEngineDriver.insert_provenance | policy_engine_driver:PolicyEngineDriver.insert_temporal_policy | policy_engine_driver:PolicyEngineDriver.insert_violation | policy_engine_driver:PolicyEngineDriver.mark_version_rolled_back | policy_engine_driver:PolicyEngineDriver.reset_risk_ceiling | policy_engine_driver:PolicyEngineDriver.resolve_conflict | policy_engine_driver:PolicyEngineDriver.update_risk_ceiling | policy_engine_driver:PolicyEngineDriver.update_safety_rule | policy_engine_driver:PolicyEngineDriver.update_violation_acknowledged | policy_graph_driver:PolicyGraphDriver.fetch_active_limits | policy_graph_driver:PolicyGraphDriver.fetch_active_policies | policy_graph_driver:PolicyGraphDriver.fetch_all_limits | policy_graph_driver:PolicyGraphDriver.fetch_all_policies | policy_graph_driver:PolicyGraphDriver.fetch_resolved_conflicts | policy_proposal_read_driver:PolicyProposalReadDriver.check_rule_exists | policy_proposal_read_driver:PolicyProposalReadDriver.count_versions_for_proposal | policy_proposal_read_driver:PolicyProposalReadDriver.fetch_proposal_by_id | policy_proposal_read_driver:PolicyProposalReadDriver.fetch_proposal_status | policy_proposal_read_driver:PolicyProposalReadDriver.fetch_proposals | policy_proposal_read_driver:PolicyProposalReadDriver.fetch_rule_by_id | policy_proposal_read_driver:PolicyProposalReadDriver.fetch_unacknowledged_feedback | policy_proposal_write_driver:PolicyProposalWriteDriver.create_policy_rule | policy_proposal_write_driver:PolicyProposalWriteDriver.delete_policy_rule | policy_proposal_write_driver:PolicyProposalWriteDriver.update_proposal_status | policy_rules_driver:PolicyRulesDriver.fetch_rule_by_id | policy_rules_read_driver:PolicyRulesReadDriver.count_policy_rules | policy_rules_read_driver:PolicyRulesReadDriver.fetch_policy_rule_by_id | policy_rules_read_driver:PolicyRulesReadDriver.fetch_policy_rules | proposals_read_driver:ProposalsReadDriver.count_draft_proposals | proposals_read_driver:ProposalsReadDriver.fetch_proposal_by_id | proposals_read_driver:ProposalsReadDriver.fetch_proposals | recovery_matcher:RecoveryMatcher._count_occurrences | recovery_matcher:RecoveryMatcher._find_similar_by_embedding | recovery_matcher:RecoveryMatcher._find_similar_failures | recovery_matcher:RecoveryMatcher._upsert_candidate | recovery_matcher:RecoveryMatcher.approve_candidate | recovery_matcher:RecoveryMatcher.get_candidates | recovery_write_driver:RecoveryWriteService.enqueue_evaluation_db_fallback | recovery_write_driver:RecoveryWriteService.get_candidate_by_idempotency_key | recovery_write_driver:RecoveryWriteService.insert_suggestion_provenance | recovery_write_driver:RecoveryWriteService.update_recovery_candidate | recovery_write_driver:RecoveryWriteService.upsert_recovery_candidate | sandbox_engine:SandboxService.execute,11,3,3,yes,no,yes,deterministic_engine:DeterministicEngine._execute_function | intent:IntentEmitter.clear | intent:IntentEmitter.emit_all | ir_nodes:IRModule.get_function | ir_nodes:IRModule.get_functions_by_category | snapshot_engine:PolicySnapshotRegistry.list,deterministic_engine.DeterministicEngine.execute → deterministic_engine.DeterministicEngine._execute_function → intent.IntentEmitter.clear → intent.IntentEmitter.emit_all → ...+3
policies,deterministic_engine,ExecutionContext.__post_init__,L5,ENTRY,deterministic_engine:ExecutionContext._generate_id | intent:Intent._generate_id,,18,1,1,yes,no,no,deterministic_engine:ExecutionContext._generate_id | intent:Intent._generate_id,deterministic_engine.ExecutionContext.__post_init__ → deterministic_engine.ExecutionContext._generate_id → intent.Intent._generate_id
policies,deterministic_engine,ExecutionContext._generate_id,L5,LEAF,,deterministic_engine:ExecutionContext.__post_init__ | intent:Intent.__post_init__,0,0,2,no,no,no,,deterministic_engine.ExecutionContext._generate_id
policies,deterministic_engine,ExecutionContext.add_trace,L5,WRAPPER,,deterministic_engine:DeterministicEngine._execute_function | deterministic_engine:DeterministicEngine._execute_instruction,0,0,1,no,no,no,,deterministic_engine.ExecutionContext.add_trace
policies,deterministic_engine,ExecutionContext.get_variable,L5,CANONICAL,policy_limits_engine:PolicyLimitsService.get | policy_rules_engine:PolicyRulesService.get | snapshot_engine:PolicySnapshotRegistry.get,deterministic_engine:DeterministicEngine._execute_instruction,12,4,5,yes,no,no,policy_limits_engine:PolicyLimitsService.get | policy_rules_engine:PolicyRulesService.get | snapshot_engine:PolicySnapshotRegistry.get,deterministic_engine.ExecutionContext.get_variable → policy_limits_engine.PolicyLimitsService.get → policy_rules_engine.PolicyRulesService.get → snapshot_engine.PolicySnapshotRegistry.get
policies,deterministic_engine,ExecutionContext.pop_call,L5,LEAF,,deterministic_engine:DeterministicEngine._execute_function,0,1,2,yes,no,no,,deterministic_engine.ExecutionContext.pop_call
policies,deterministic_engine,ExecutionContext.push_call,L5,WRAPPER,,deterministic_engine:DeterministicEngine._execute_function,0,0,1,no,no,no,,deterministic_engine.ExecutionContext.push_call
policies,deterministic_engine,ExecutionContext.set_variable,L5,WRAPPER,,deterministic_engine:DeterministicEngine._execute_instruction,0,0,1,no,no,no,,deterministic_engine.ExecutionContext.set_variable
policies,deterministic_engine,ExecutionResult.to_dict,L5,WRAPPER,ast:BlockAction.to_dict | ast:Clause.to_dict | ast:ExistsPredicate.to_dict | ast:LogicalCondition.to_dict | ast:PolicyAST.to_dict | ast:PolicyMetadata.to_dict | ast:Predicate.to_dict | ast:RequireApprovalAction.to_dict | ast:WarnAction.to_dict | authority_checker:OverrideCheckResult.to_dict | content_accuracy:ContentAccuracyResult.to_dict | governance_facade:BootStatusResult.to_dict | governance_facade:ConflictResolutionResult.to_dict | governance_facade:GovernanceStateResult.to_dict | governance_facade:KillSwitchResult.to_dict | intent:Intent.to_dict | intent:IntentPayload.to_dict | interpreter:ActionResult.to_dict | interpreter:ClauseResult.to_dict | interpreter:EvaluationResult.to_dict | ir_compiler:CompiledClause.to_dict | ir_compiler:Instruction.to_dict | ir_compiler:PolicyIR.to_dict | ir_nodes:IRGovernance.to_dict | limits_facade:LimitCheckResult.to_dict | limits_facade:LimitConfig.to_dict | limits_facade:UsageSummary.to_dict | phase_status_invariants:InvariantCheckResponse.to_dict | phase_status_invariants:PhaseStatusInvariantEnforcementError.to_dict | policy_graph_engine:ConflictDetectionResult.to_dict | policy_graph_engine:DependencyGraphResult.to_dict | policy_graph_engine:PolicyConflict.to_dict | policy_graph_engine:PolicyDependency.to_dict | policy_graph_engine:PolicyNode.to_dict | policy_mapper:MCPPolicyDecision.to_dict | prevention_hook:PreventionResult.to_dict | recovery_evaluation_engine:RecoveryDecision.to_dict | sandbox_engine:ExecutionRecord.to_dict | sandbox_engine:SandboxPolicy.to_dict | snapshot_engine:PolicySnapshotData.to_dict | snapshot_engine:PolicySnapshotError.to_dict | snapshot_engine:SnapshotRegistryStats.to_dict,ast:Clause.to_dict | ast:LogicalCondition.to_dict | ast:PolicyAST.to_dict | ast:PolicyAST.to_json | intent:Intent._generate_id | intent:Intent.to_dict | interpreter:ClauseResult.to_dict | interpreter:EvaluationResult.to_dict | ir_compiler:CompiledClause.to_dict | ir_compiler:PolicyIR.to_dict | ir_compiler:PolicyIR.to_json | limits_facade:LimitsFacade.get_usage | policy_graph_engine:ConflictDetectionResult.to_dict | policy_graph_engine:DependencyGraphResult.to_dict | policy_proposal_engine:PolicyProposalEngine.review_proposal | recovery_evaluation_engine:RecoveryEvaluationEngine.evaluate,16,0,1,no,no,no,,deterministic_engine.ExecutionResult.to_dict → ast.BlockAction.to_dict → ast.Clause.to_dict → ast.ExistsPredicate.to_dict → ...+39
policies,dsl_parser,Lexer.__init__,L5,INTERNAL,ir_compiler:IRCompiler.compile | ir_compiler:OptimizingIRCompiler.compile,compiler_parser:ParseError.__init__ | dsl_parser:ParseError.__init__ | interpreter:EvaluationError.__init__ | ir_compiler:OptimizingIRCompiler.__init__ | phase_status_invariants:PhaseStatusInvariantEnforcementError.__init__ | policy_proposal_engine:PolicyActivationBlockedError.__init__ | policy_proposal_engine:PolicyDeletionBlockedError.__init__ | prevention_engine:PolicyViolationError.__init__ | snapshot_engine:PolicySnapshotError.__init__ | tokenizer:TokenizerError.__init__,7,0,5,no,no,no,,dsl_parser.Lexer.__init__ → ir_compiler.IRCompiler.compile → ir_compiler.OptimizingIRCompiler.compile
policies,dsl_parser,Lexer._advance,L5,LEAF,,dsl_parser:Lexer.tokenize,0,1,1,yes,no,no,,dsl_parser.Lexer._advance
policies,dsl_parser,Lexer._convert_value,L5,LEAF,,dsl_parser:Lexer.tokenize,0,4,1,yes,no,no,,dsl_parser.Lexer._convert_value
policies,dsl_parser,Lexer.tokenize,L5,CANONICAL,compiler_parser:Parser.match | dsl_parser:Lexer._advance | dsl_parser:Lexer._convert_value,compiler_parser:Parser.from_source | dsl_parser:parse | dsl_parser:parse_condition | tokenizer:Tokenizer.__iter__,1,3,4,yes,no,no,compiler_parser:Parser.match | dsl_parser:Lexer._advance | dsl_parser:Lexer._convert_value,dsl_parser.Lexer.tokenize → compiler_parser.Parser.match → dsl_parser.Lexer._advance → dsl_parser.Lexer._convert_value
policies,dsl_parser,ParseError.__init__,L5,INTERNAL,arbitrator:PolicyArbitrator.__init__ | compiler_parser:ParseError.__init__ | compiler_parser:Parser.__init__ | content_accuracy:ContentAccuracyValidator.__init__ | customer_policy_read_engine:CustomerPolicyReadService.__init__ | deterministic_engine:DeterministicEngine.__init__ | dsl_parser:Lexer.__init__ | dsl_parser:Parser.__init__ | eligibility_engine:DefaultCapabilityLookup.__init__ | eligibility_engine:DefaultContractLookup.__init__ | eligibility_engine:DefaultGovernanceSignalLookup.__init__ | eligibility_engine:DefaultPreApprovalLookup.__init__ | eligibility_engine:DefaultSystemHealthLookup.__init__ | eligibility_engine:EligibilityEngine.__init__ | engine:PolicyEngine.__init__ | folds:ConstantFolder.__init__ | folds:DeadCodeEliminator.__init__ | folds:PolicySimplifier.__init__ | governance_facade:GovernanceFacade.__init__ | intent:IntentEmitter.__init__ | interpreter:EvaluationError.__init__ | interpreter:Interpreter.__init__ | ir_builder:IRBuilder.__init__ | ir_compiler:IRCompiler.__init__ | ir_compiler:OptimizingIRCompiler.__init__ | keys_shim:KeysReadService.__init__ | keys_shim:KeysWriteService.__init__ | lessons_engine:LessonsLearnedEngine.__init__ | limits_facade:LimitsFacade.__init__ | llm_policy_engine:LLMRateLimiter.__init__ | optimizer_conflict_resolver:ConflictResolver.__init__ | phase_status_invariants:PhaseStatusInvariantChecker.__init__ | phase_status_invariants:PhaseStatusInvariantEnforcementError.__init__ | plan_generation_engine:PlanGenerationEngine.__init__ | policies_limits_query_engine:LimitsQueryEngine.__init__ | policies_proposals_query_engine:ProposalsQueryEngine.__init__ | policies_rules_query_engine:PolicyRulesQueryEngine.__init__ | policy_driver:PolicyDriver.__init__ | policy_engine_driver:PolicyEngineDriver.__init__ | policy_graph_driver:PolicyGraphDriver.__init__ | policy_graph_engine:PolicyConflictEngine.__init__ | policy_graph_engine:PolicyDependencyEngine.__init__ | policy_limits_engine:PolicyLimitsService.__init__ | policy_mapper:MCPPolicyMapper.__init__ | policy_proposal_engine:PolicyActivationBlockedError.__init__ | policy_proposal_engine:PolicyDeletionBlockedError.__init__ | policy_proposal_engine:PolicyProposalEngine.__init__ | policy_proposal_read_driver:PolicyProposalReadDriver.__init__ | policy_proposal_write_driver:PolicyProposalWriteDriver.__init__ | policy_read_driver:PolicyReadDriver.__init__ | policy_rules_driver:PolicyRulesDriver.__init__ | policy_rules_engine:PolicyRulesService.__init__ | policy_rules_read_driver:PolicyRulesReadDriver.__init__ | prevention_engine:PolicyViolationError.__init__ | prevention_engine:PreventionEngine.__init__ | prevention_hook:PreventionHook.__init__ | proposals_read_driver:ProposalsReadDriver.__init__ | protection_provider:MockAbuseProtectionProvider.__init__ | recovery_evaluation_engine:RecoveryEvaluationEngine.__init__ | recovery_matcher:RecoveryMatcher.__init__ | recovery_write_driver:RecoveryWriteService.__init__ | sandbox_engine:SandboxService.__init__ | scope_resolver:ScopeResolver.__init__ | snapshot_engine:PolicySnapshotError.__init__ | snapshot_engine:PolicySnapshotRegistry.__init__ | symbol_table:SymbolTable.__init__ | tokenizer:Tokenizer.__init__ | tokenizer:TokenizerError.__init__ | validator:PolicyValidator.__init__ | visitors:CategoryCollector.__init__ | visitors:PrintVisitor.__init__ | visitors:RuleExtractor.__init__,compiler_parser:ParseError.__init__ | interpreter:EvaluationError.__init__ | ir_compiler:OptimizingIRCompiler.__init__ | phase_status_invariants:PhaseStatusInvariantEnforcementError.__init__ | policy_proposal_engine:PolicyActivationBlockedError.__init__ | policy_proposal_engine:PolicyDeletionBlockedError.__init__ | prevention_engine:PolicyViolationError.__init__ | snapshot_engine:PolicySnapshotError.__init__ | tokenizer:TokenizerError.__init__,14,1,3,yes,no,no,arbitrator:PolicyArbitrator.__init__ | compiler_parser:ParseError.__init__ | compiler_parser:Parser.__init__ | content_accuracy:ContentAccuracyValidator.__init__ | customer_policy_read_engine:CustomerPolicyReadService.__init__ | deterministic_engine:DeterministicEngine.__init__ | dsl_parser:Lexer.__init__ | dsl_parser:Parser.__init__ | eligibility_engine:DefaultCapabilityLookup.__init__ | eligibility_engine:DefaultContractLookup.__init__ | eligibility_engine:DefaultGovernanceSignalLookup.__init__ | eligibility_engine:DefaultPreApprovalLookup.__init__ | eligibility_engine:DefaultSystemHealthLookup.__init__ | eligibility_engine:EligibilityEngine.__init__ | engine:PolicyEngine.__init__ | folds:ConstantFolder.__init__ | folds:DeadCodeEliminator.__init__ | folds:PolicySimplifier.__init__ | governance_facade:GovernanceFacade.__init__ | intent:IntentEmitter.__init__ | interpreter:EvaluationError.__init__ | interpreter:Interpreter.__init__ | ir_builder:IRBuilder.__init__ | ir_compiler:IRCompiler.__init__ | ir_compiler:OptimizingIRCompiler.__init__ | keys_shim:KeysReadService.__init__ | keys_shim:KeysWriteService.__init__ | lessons_engine:LessonsLearnedEngine.__init__ | limits_facade:LimitsFacade.__init__ | llm_policy_engine:LLMRateLimiter.__init__ | optimizer_conflict_resolver:ConflictResolver.__init__ | phase_status_invariants:PhaseStatusInvariantChecker.__init__ | phase_status_invariants:PhaseStatusInvariantEnforcementError.__init__ | plan_generation_engine:PlanGenerationEngine.__init__ | policies_limits_query_engine:LimitsQueryEngine.__init__ | policies_proposals_query_engine:ProposalsQueryEngine.__init__ | policies_rules_query_engine:PolicyRulesQueryEngine.__init__ | policy_driver:PolicyDriver.__init__ | policy_engine_driver:PolicyEngineDriver.__init__ | policy_graph_driver:PolicyGraphDriver.__init__ | policy_graph_engine:PolicyConflictEngine.__init__ | policy_graph_engine:PolicyDependencyEngine.__init__ | policy_limits_engine:PolicyLimitsService.__init__ | policy_mapper:MCPPolicyMapper.__init__ | policy_proposal_engine:PolicyActivationBlockedError.__init__ | policy_proposal_engine:PolicyDeletionBlockedError.__init__ | policy_proposal_engine:PolicyProposalEngine.__init__ | policy_proposal_read_driver:PolicyProposalReadDriver.__init__ | policy_proposal_write_driver:PolicyProposalWriteDriver.__init__ | policy_read_driver:PolicyReadDriver.__init__ | policy_rules_driver:PolicyRulesDriver.__init__ | policy_rules_engine:PolicyRulesService.__init__ | policy_rules_read_driver:PolicyRulesReadDriver.__init__ | prevention_engine:PolicyViolationError.__init__ | prevention_engine:PreventionEngine.__init__ | prevention_hook:PreventionHook.__init__ | proposals_read_driver:ProposalsReadDriver.__init__ | protection_provider:MockAbuseProtectionProvider.__init__ | recovery_evaluation_engine:RecoveryEvaluationEngine.__init__ | recovery_matcher:RecoveryMatcher.__init__ | recovery_write_driver:RecoveryWriteService.__init__ | sandbox_engine:SandboxService.__init__ | scope_resolver:ScopeResolver.__init__ | snapshot_engine:PolicySnapshotError.__init__ | snapshot_engine:PolicySnapshotRegistry.__init__ | symbol_table:SymbolTable.__init__ | tokenizer:Tokenizer.__init__ | tokenizer:TokenizerError.__init__ | validator:PolicyValidator.__init__ | visitors:CategoryCollector.__init__ | visitors:PrintVisitor.__init__ | visitors:RuleExtractor.__init__,dsl_parser.ParseError.__init__ → arbitrator.PolicyArbitrator.__init__ → compiler_parser.ParseError.__init__ → compiler_parser.Parser.__init__ → ...+69
